source_type,source_email,document_id,path,tags,cf_doc_uid
googledrive,giacomomoscardini@gmail.com,0B66VHvHYrJ9va1BwSE9FSWM3VHM,/IMG_6371.JPG,,5e0dc276-5659-41a1-bb22-33d79960e75e
googledrive,giacomomoscardini@gmail.com,1Ihu49eNLj2gTjtyLxDeDp-2WLETFbQy5,/lineage-15.1-20171227-UNOFFICIAL-m8.zip,,6351f4ab-a67f-4abe-a28c-6364d8d62c26
googledrive,giacomomoscardini@gmail.com,0B4bPQ5dSJDeZTTZVb0N1Qk4xNzg,/VGBAnext - GBAGBCGB Emulator v5.2.4 Apk by Apkforlife.com.apk,,71e209ea-68fb-4033-b6dd-4d2cb28da7cb
googledrive,giacomomoscardini@gmail.com,0B4Kx-tvKVhBxUWtYZ2Q0eUNSSmM,/L speed_v1.4.5(RC0).zip,,7666e18c-af90-4b40-955d-8c0b9cae1b8a
googledrive,giacomomoscardini@gmail.com,0B-FZcJH5IP7FMUJIc295YTVQRnc,/calendula.jpg,,c250bd23-f86a-4436-b337-d5ed3cfcc72c
googledrive,giacomomoscardini@gmail.com,0B3FawU607bPSVlBsbmRoOTdOMDQ,/Xiaomi by xC,,cd3369ef-c72b-4258-95ef-fb7a38030c4a
googledrive,giacomomoscardini@gmail.com,0BzE-7QK1w4JsdS00SUZLaVlVSUU,/NetEase_2.5.4_SPANISH_HTCMANIA.apk,,f3d9da40-7583-4359-b3e7-8e722e84d9bb
googledrive,giacomomoscardini@gmail.com,1DX9S5y0Hro6Dtbf7Dlbx0SFy42HeoFgN,/San Gimignano+Siena/DSC_0303.JPG,,0bb37962-d1a0-49cd-a4e3-397615dbd109
googledrive,giacomomoscardini@gmail.com,0B3FawU607bPSV2VoY25SMDd3MlE,/Xiaomi by xC/YI Home,,122e34da-b7ef-4d3d-ae82-910af9b5c71f
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DWUEtZ2VfQW5SQ003ZG0wUWJUZ2FlRkdCVWV3,/Il mio Drive/modelli per trasferimenti privati.pdf,,2105f237-f5f2-4d53-826b-2e84ea59112a
googledrive,giacomomoscardini@gmail.com,1MU6TOSklNpiz_Oc1CqF32JxCexibHp38,/San Gimignano+Siena/DSC_0270.JPG,,296d77b9-34a3-411c-a376-f380e6494332
googledrive,giacomomoscardini@gmail.com,1bBI_51Xxd_zy05BB_WxQ-HW35HItmn7t,/San Gimignano+Siena/DSC_0376.JPG,,80f1d189-de26-45a1-af96-cd5a379bc619
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DM2NKRXRqUE9XblU,/Il mio Drive/Diseducatore,,83eb9932-c139-4a77-bb65-f703e97d64bf
googledrive,giacomomoscardini@gmail.com,1UoSr0GPEh_blmChuxZqeL__Zl0BepZ3y,/San Gimignano+Siena/DSC_0334.JPG,,967481ed-55e6-4d68-a186-ba04fbe7b479
googledrive,giacomomoscardini@gmail.com,1xKkeTnpOY9UZMVNwRV7JiPB02teR5kpT,/San Gimignano+Siena/DSC_0335.JPG,,ef1a4e37-b566-4795-ad27-47fd3d136d0b
googledrive,giacomomoscardini@gmail.com,1mLnZqzVdDp6V9T8mgYa7dbqVh6M51N5S,/San Gimignano+Siena/DSC_0343.JPG,,41dab025-ae8a-4a92-9460-33a4166fe84a
googledrive,giacomomoscardini@gmail.com,16JXgTpT50cFDkTLg9xYxLhXNKDuvbwEQ,/San Gimignano+Siena/DSC_0366.JPG,,a08839c6-99b2-4703-9dc5-235fc508e138
googledrive,giacomomoscardini@gmail.com,1jqZUy2rn7lisB5XPBxiZ8Yj4drnyoBEc,/San Gimignano+Siena/DSC_0312.JPG,,a912a254-f2c6-4868-b316-706426b10cc4
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DZVpyQUliRmZTbkE,/Il mio Drive/Università Drive/Economia/26 - esercizio scritture con soluzioni.pdf,,19742c75-594b-4494-9523-bd1e83888b8c
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DX1VWaFdDdm9CblE,/Il mio Drive/Università Drive/Economia/es punto di pareggio.pdf,,4d333bb8-57e2-4778-ab75-2a55dfe4c5a2
googledrive,giacomomoscardini@gmail.com,1LscD6yuWAqWwr-kqw4Sh4aHHT02YuE3z,/San Gimignano+Siena/DSC_0373.JPG,siena,ab51e41a-73c2-498e-a0dc-a812615a55af
googledrive,giacomomoscardini@gmail.com,10x-alPYfIkJApe8vn1uDNunRRrnpOYSR,/San Gimignano+Siena/DSC_0397.JPG,,c9244d77-ed36-4f57-b413-78a754cc5d8b
googledrive,giacomomoscardini@gmail.com,1LC4YNrTnfR5RlC_qVxgzteOh-vc4EHbk,/San Gimignano+Siena/DSC_0368.JPG,,240ecd1b-4602-4d47-aa7d-acfbaa3097e1
googledrive,giacomomoscardini@gmail.com,1QwsrTspFc9NLPr7FF5ZZ_CJEWIgKxJXw,/San Gimignano+Siena/DSC_0295.JPG,,36cd8b78-94f4-4e62-bf7d-0a9d1e32bd48
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DRmlndXJjZC1UOWxjVG4xb3NoU2RjWmpmREk0,/Il mio Drive/Università Drive/Economia/9 - cap 5_17 mar.pdf,,8773350f-a682-42be-b793-7e028522c95a
googledrive,giacomomoscardini@gmail.com,1lwUw1ZROGI5dQ4P5FnY-AfmbWXjzzy2e,/San Gimignano+Siena/DSC_0289.JPG,,99143b9a-0595-45ea-889a-c4e1a26afb0b
googledrive,giacomomoscardini@gmail.com,174JCEZOd79q1eNUkHpWrHbE2WwcQ1G4z,/San Gimignano+Siena/DSC_0274.JPG,,cd16817c-38eb-4350-a555-2b785c2615f2
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DNlVTRDl0V1RucDg,/Il mio Drive/Università Drive/Economia/esercizio 3.pdf,,dc15d368-23bc-43f9-9510-2d476150970e
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DeEpBbzIzcWJXTWs,/Il mio Drive/Università Drive,,c1a7c07a-4a81-4fd9-b1e0-5495952b2e45
googledrive,giacomomoscardini@gmail.com,0B3FawU607bPSWUNpX1hsYmVHUXc,/Xiaomi by xC/Mi Fit,,d3d3ef73-a237-4160-8980-d59a283b8d7d
googledrive,giacomomoscardini@gmail.com,1Y0Ed0D30ib4nvMUbKEHJiOdrYdYu0te8,/San Gimignano+Siena/DSC_0369.JPG,,db26c25a-ea14-44c2-bc44-e28bfedc3112
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DU0EwMXJsTnY1S3M,/Il mio Drive/Vacanza Picciotti 2017/Vacanza picciotti estate 2017.pdf,,05c437cf-30f7-4708-9e11-b0a4e604f4f9
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DWWE2LUtHZVhkYlk,/Il mio Drive/Barcellona/boarding-pass.pdf,,1c882d5a-84d1-48aa-bc9f-b34398624746
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DeFZZcUQ4RWJpb01ZbERpRFZTWW9qU25GV2Rz,/Il mio Drive/Diseducatore/Esercizi Spirituali - Modulo Iscrizione.pdf,,289c8556-db48-4efd-8f29-cc88dcc310d8
googledrive,giacomomoscardini@gmail.com,1r1ySQTPJt5h1zz64RoK-5ykUXIpZb8Nv,/Il mio Drive/Diseducatore/Educandi Samma 16-17.xlsx,,87e84579-f934-46d8-a817-c97479cd59a4
googledrive,giacomomoscardini@gmail.com,1zlICFRhOoyUnQPVZWgfPqnFr7rv0E5rs,/Il mio Drive/pokemon/pokeprism0152.zip,,8f3c4379-0d07-4651-aefa-12c9b20a3ddb
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DRFdQcFkyNXdUZU0,/Il mio Drive/My Tracks/07/11/2013 14:29.kml,,a83960b2-fb83-4e34-9331-9a6ca50c86fe
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DQ01aRzFrel9uaDg,"/Il mio Drive/Vacanza Picciotti 2017/Itinerario di Viaggio Airbnb, Codice di Conferma HMFT3THBN5.pdf",,b3579cd3-830f-461c-a9d0-20290913d11e
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DLXN5cHJnLVZjblU,/Il mio Drive/Vacanza Picciotti 2017/Gestisci le tue prenotazioni - Booking.pdf,,e94d97fa-055e-4eaf-b06e-fdb605115cd2
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144Dcjh5Sm5uRjNHQmJpaC1WYXA2UDNIWmx4cW9n,/Il mio Drive/Università Drive/Economia/7 - cap 9 integrato.pdf,,699b544a-4dbd-4f4e-95d9-6634d30535d5
googledrive,giacomomoscardini@gmail.com,1j4kb21RvLnnen0dDnCm2x2M0zM8mwyL2,/San Gimignano+Siena/DSC_0392.JPG,,b34e9623-9247-432d-9b98-8adbaafd26b6
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DRlQydkZ3MVFib00,/Il mio Drive/Università Drive/Economia/22 - es 2 soluzioni.pdf,,bfbc8483-5289-4a74-9c86-1087fa97938b
googledrive,giacomomoscardini@gmail.com,1FiAXoHGHcB2e1RpeWS63nzHucqKK0ufJ,/San Gimignano+Siena/DSC_0288.JPG,,f0ccb5f5-b9eb-4edf-8e02-31d678213f06
googledrive,giacomomoscardini@gmail.com,1vbLOmkd_1S8Ki3Yp9r4vZtFPAq3sFJmW,/San Gimignano+Siena/DSC_0309.JPG,,f94c4a7c-5b19-4762-a22b-53191d0aa726
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DeGhJOGZIc0oybm8,/Il mio Drive/Università Drive/Economia/esercizio 4.pdf,,ea036240-d5a5-48b9-8ff0-d29ec291e041
googledrive,giacomomoscardini@gmail.com,1Ku-EHWUdHXakg2pleqK75g27v7zg6BAW,/San Gimignano+Siena/DSC_0265.JPG,,1330c136-ff53-491b-a919-da1d148ddf14
googledrive,giacomomoscardini@gmail.com,1JksvJcCOOO6BTrayCEdhc3WySnOyIS02,/San Gimignano+Siena/DSC_0361.JPG,,1e72ffe9-5aab-46fd-a595-ef5becb3db78
googledrive,giacomomoscardini@gmail.com,12RYEDFhJ11M5oUE_Acs0Fl6X2PkBJvGI,/San Gimignano+Siena/DSC_0327.JPG,,2ef45344-4830-4c08-93f1-7eb889df818a
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DUV94cTJyOFFlNlk,/Il mio Drive/Università Drive/Economia/28 - ricostruzione CE SP.pdf,,395b98eb-1243-4181-9038-9403610352de
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144Dc0dJR1hIaEdLNUk,/Il mio Drive/Università Drive/Economia/Scelte di investimento.pdf,,57e1c225-0d04-430e-8ef1-8e3e7a91cc0f
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DQ1NGaXVvT3JraUk,/Il mio Drive/Università Drive/Economia/17 - acquisti di beni e servizi.pdf,,9dd87ce4-e7cc-4121-bf4f-86bf8cf2a571
googledrive,giacomomoscardini@gmail.com,1PhVeWLXcp9ZS30dNJSXC248ijoA,/Best of Sicily 14 days travel itinerary,,e45b2589-4a13-4c40-a53c-838a320186a3
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DcVJ3b1FJQ2ZYazA,/Il mio Drive/Barcellona,,f9fc5071-1134-448b-bd62-2f0ab212cd95
googledrive,giacomomoscardini@gmail.com,16jhLKziIm2-RpHy7Wgt1eTd-GJcG4NKF,/PocketAcademy2.0.0.apk,,ea7817b5-30fb-41f1-a789-0e1e88ef1de9
googledrive,giacomomoscardini@gmail.com,1DIcrvv_-Ij0bLgl2yc9Ah7wqeAFbTWcgRuKma4tgueo,/Prism,,f1597710-a244-4b9b-8248-19d49cfc8d80
googledrive,giacomomoscardini@gmail.com,0B1cOHQ70J9vlT3M3UFA2VWtIMFU,/mx_Neon_1.8.6.zip,,f0dca499-cd72-4dfb-8f68-9d3d8e6787ef
googledrive,giacomomoscardini@gmail.com,0B3FawU607bPSOHk1SEMwOExlMms,/Xiaomi by xC/SmartHome,,e06f8627-d914-4c32-a056-f593df2c0b74
googledrive,giacomomoscardini@gmail.com,1nTqENg8gpNtVqs-tR7IO5UdRcTrwPyJH,/Xiaomi by xC/SmartHome/MiHome_P5.0.25_by_xC.apk,,4411df32-e4f2-421b-b051-53309e8108a1
googledrive,giacomomoscardini@gmail.com,11AeP4lJrmglZqxNQRXAfRChhb4g0MCuzMbLga5HiGrU,/Il mio Drive/Colletta Coop,,4ff9fd74-14a5-4b30-90a5-d18bb0cf66d0
googledrive,giacomomoscardini@gmail.com,0B3FawU607bPSdjFhS2JiNXIwMnc,/Xiaomi by xC/xC-Replacer,,a862a1a8-4a30-4702-a9ac-0e181d7106e8
googledrive,giacomomoscardini@gmail.com,1vDA5IAPoo8e4jykQAV9zMDVrsiiEFyyQ,/Vanced-ARM-Black-13.07.55.zip,,e282d588-32cc-45da-987f-8861f47584e8
googledrive,giacomomoscardini@gmail.com,0B5JFX1KT2nauYlVVZjNna1dzNkU,/Tools-N-Files for K3 Note SP Flash Recovery,,b78d193d-e1c4-41ae-a2ac-f9ef47d86d47
googledrive,giacomomoscardini@gmail.com,1nflTTNkftGgyqfwBhI6rkaVpH-8wEMxI,/lineage-15.1-20180405-UNOFFICIAL-m8.zip,"momo, telefono, m8",a5a99e41-f0b1-4231-883b-8b38d3c24712
googledrive,giacomomoscardini@gmail.com,1aHAWTK5qmsD7r18CRmiCTaB7Bkan0ctX,/arm/2018-01-05,,ed929c64-1551-47ec-b807-07730bdb1ebd
